id	name	canonical_uuid	canonical	surrogate
0000e685-9bd9-51d4-8a2f-6f2576aa0f49	Copestylum purpuriferum Bigot, 1875	175bfc64-4911-5428-91a7-9442ed07daa4	Copestylum purpuriferum	false
0000e772-3e37-5734-8d63-8af7ecab209d	Tinea mancuniella	0000e772-3e37-5734-8d63-8af7ecab209d	Tinea mancuniella	false
0000e784-7064-5fd0-b197-6fbcf7b88edc	Psammopkis angolensis	0000e784-7064-5fd0-b197-6fbcf7b88edc	Psammopkis angolensis	false
0000e852-e2c0-5a04-b771-0737a4acef9f	Amara aubryi Schuler, 1964	20f1cd04-069c-5504-8ab6-8e5d8215a9d2	Amara aubryi	false
0000e883-7825-5f0e-b20d-fd16ad276a5a	Euploea horsfieldii Felder & Felder 1865	711935c2-c69c-58ad-9692-3e4d1ab41fc1	Euploea horsfieldii	false
0000e8ed-1172-5b5f-b376-cbff77c10797	Hypena pulverulenta Wileman 1911	c6a135cb-a7cf-5a01-8e9e-d8d32b418409	Hypena pulverulenta	false
0000e91e-33b6-58d8-9d06-adf1dc8f22b1	Limonia moesta (Alexander, 1923)	d755840d-dd6b-595c-a525-cd3e5d400514	Limonia moesta	false
0000e941-82d7-5525-8940-0012cd7fd918	Dielsiella ciferriana Petr. 1932	0a4d0f0f-2a07-5d36-acf1-ea6b1549cc7f	Dielsiella ciferriana	false
0000e978-6f98-5872-8648-9030126340bd	Demetrida aiyura Darlington, 1971	9d70d427-d00a-50b5-a94f-c246c22af48c	Demetrida aiyura	false
0000e9b0-9ffe-504d-a857-2a651e3e31a6	Proelymiotes similis	0000e9b0-9ffe-504d-a857-2a651e3e31a6	Proelymiotes similis	false
0000eaa1-a1df-5708-827b-b89e12c19702	Hamiticeras crevolai Vermeulen, Thieuloy & Lapeyre 1999	1095deb1-8c40-5ab8-8a00-72ca7a718830	Hamiticeras crevolai	false
0000ec53-fc4d-594b-a867-b63422e20a07	Corenohydnum anomalum Lloyd	bb4e87f2-f267-5c57-b02c-bbb6631c02c2	Corenohydnum anomalum	false
00011f6d-61ff-5ce7-b2b1-f1ce4b0276f0	Santinezia onorei	00011f6d-61ff-5ce7-b2b1-f1ce4b0276f0	Santinezia onorei	false
0000eca4-5ad7-5118-ae04-dfae6de548dd	Kiotina decorata (Zwick, P., 1973)	2eefd29e-004a-543f-a005-2eafdfd72483	Kiotina decorata	false
0000ed14-5f15-5388-bd7d-8badfd8abd86	Clathrina ferdinandii (M�ll. Arg.) M�ll. Arg. 1883	69da1bca-7f81-501b-961c-b951dbc7ae1d	Clathrina ferdinandii	false
0000edbc-89c7-51f3-9993-6e99e5f28fb0	Mniobryum K.G. Limpricht, 1892	76a1c60a-8fd5-5683-972c-1249c9296607	Mniobryum	false
0000ee46-2c13-5c07-9117-65f34eb10282	Papilio leechi aprilis Bang-Haas, 1934	dc4b1949-d5e0-54af-b454-950caacfbb80	Papilio leechi aprilis	false
0000ef47-c560-54fb-813a-afbc2c4dd8b6	Astasia longa var. dachii E.G.Pringsheim & R.Hovasse	6fdc2af5-8f82-549a-adde-b31eba7af743	Astasia longa dachii	false
0000efff-28ea-5e75-b4fd-9116558a33ff	Xysticus denisi	0000efff-28ea-5e75-b4fd-9116558a33ff	Xysticus denisi	false
0000f0c7-9ee0-5f0a-a2c9-0b19f8a30e43	Polycera incognita (Ortea, Espinosa & Caballer, 2005)	42894157-6770-5299-b712-972313cf4f1a	Polycera incognita	false
0000f195-7693-5536-9af6-3c6f57346f75	Dalea scoparia suberosea	0000f195-7693-5536-9af6-3c6f57346f75	Dalea scoparia suberosea	false
0000f237-bd77-59ee-942e-d4013ac04bde	Abuta pahni	0000f237-bd77-59ee-942e-d4013ac04bde	Abuta pahni	false
0000f24c-a281-5d74-a881-5ecc27d017c6	Dryopteris funckii (Mett.) Kuntze	0f34eced-2f12-5739-ad00-de2da92e11f7	Dryopteris funckii	false
0000f269-f18d-561f-a54f-c0a4ed77a767	Ornithoptera (Ornithoptera) priamus poseidon form. titanoides	b459c794-b87c-58cd-8752-4882d63b95ed	Ornithoptera priamus poseidon titanoides	false
0000f3f0-28a4-5fff-9258-d0de7c76ddb3	Rhabdospora rectispora	0000f3f0-28a4-5fff-9258-d0de7c76ddb3	Rhabdospora rectispora	false
0000f40c-e3a2-5d43-84f0-a36d1488df50	Dianthus bracteatus Willd. ex Ser.	ed142144-946d-5423-b4e3-71ef1d620510	Dianthus bracteatus	false
0000f53b-b595-52a0-973c-56d951a01f4d	Mycenastrum oregonense Ellis & Everh.	0cb9704b-2722-59fc-9196-27378520ac1b	Mycenastrum oregonense	false
0000f78e-22fa-5c31-bdd6-c9974fff17bd	Influenza A virus (A/Delhi/089/2013(H1N1))	a9456e61-bd30-53bc-8588-accb913cc64a
0000f7ce-732a-5c43-82ef-04a26910e367	Aulocostethus pulcherrimus Evans, 1955	f5440ccc-773d-5526-abce-c7c795447fc9	Aulocostethus pulcherrimus	false
0000f99e-7d6a-52f9-a595-e5e99ff9ad92	Parasa martini	0000f99e-7d6a-52f9-a595-e5e99ff9ad92	Parasa martini	false
0000fa0e-b797-5162-b8fe-1979adc99f4f	Oncidium bidentatum Rolfe	b7041fc7-379f-5850-8e63-29139690fc14	Oncidium bidentatum	false
0000fa7c-3cff-5d08-b6c0-9fd9395b9455	Rubus rudis platycephalus	0000fa7c-3cff-5d08-b6c0-9fd9395b9455	Rubus rudis platycephalus	false
0000fab3-7c6d-5ce5-99a4-9a7492f13de3	Rhacophyllites bloosi Guex, Taylor, Rakus & Bucher 1998	7e9722b8-fa08-52d7-ad15-6e2d9369407c	Rhacophyllites bloosi	false
0000fac3-c9a7-5ca9-9336-89946408e1f3	Agalmopsis utricularia	0000fac3-c9a7-5ca9-9336-89946408e1f3	Agalmopsis utricularia	false
0000fb34-869c-5511-b8d1-82b5199431e9	Cyanotis labordei H.L�v. & Vaniot	420dc255-c741-502c-99eb-a60142ca3245	Cyanotis labordei	false
0000fba2-8661-507e-ac35-bf36c2cc685b	Atkinsonianus Distant 1909	81c88d8c-abb4-51b8-b5d4-02969a2338ea	Atkinsonianus	false
0000fcc3-e24b-56bf-a4a7-a21430edeb30	Chiodecton podopthalmum	0000fcc3-e24b-56bf-a4a7-a21430edeb30	Chiodecton podopthalmum	false
0000fcfb-9ec0-52fb-9626-1d22f2f06f17	Evylaeus gilanus (Bluthgen 1931)	95127b4a-29b3-5181-a894-195747c2a5d1	Evylaeus gilanus	false
0000fd71-3b3e-5cc1-afa5-1c14dc67b40d	Micrampelis oregona	0000fd71-3b3e-5cc1-afa5-1c14dc67b40d	Micrampelis oregona	false
0000fe3c-4a5e-52e0-8752-96fe28d87c26	Dysodia bifenestrata Semper, 1902	6ed94238-c3bc-5915-9df5-3e2551f19d38	Dysodia bifenestrata	false
0000fea4-3fa0-5f1a-b2a5-075988a7275d	Symphyotrichum regnellii (Baker) G.L.Nesom	6caa5346-29ba-5d3c-8cce-8ac3d08fd4e5	Symphyotrichum regnellii	false
0000ff1a-d483-5b93-9b89-95432c54452e	Vexillum formosense Sowerby	ebf708d2-861c-5aee-9965-5d88fd6bbd99	Vexillum formosense	false
0000ff52-3fad-509b-a6b1-dac4c41af0f1	Tachytes sayi Banks, 1942	29ca8d39-c894-5c46-b133-fc2508e3de9c	Tachytes sayi	false
0000ff53-81bc-5335-a959-2be2b86c81a6	Mecysmoderes ater Hustache, 1916	99f2e8b7-e484-591b-94bb-2e079825a3dd	Mecysmoderes ater	false
0000ff8e-3da9-5d58-a770-b457ea9c2ca1	Storthocnemis saudita Koch 1965	0a72447b-eba5-5783-8d19-8f9d9c3efe61	Storthocnemis saudita	false
00010006-47b1-57eb-8948-03e9f535e970	Drusilla borneostricta Pace, 2014	32016e11-b458-5ff3-94c6-ac5e5a8d63a4	Drusilla borneostricta	false
0001000c-0f9b-5199-a494-92516845bead	Symmorphus dialenkus	0001000c-0f9b-5199-a494-92516845bead	Symmorphus dialenkus	false
00010018-ce8e-5ee1-bf8e-a7777495bd98	Scaphidium palonense	00010018-ce8e-5ee1-bf8e-a7777495bd98	Scaphidium palonense	false
00010163-b9c2-5213-b8eb-f229f50c51b0	Cheilosia japonica (Herve-Bazin,1914)	c5e1362c-b254-5089-b73d-2518fffd9dd5	Cheilosia japonica	false
0001017e-e35a-5159-b692-af1f189fd55b	Nanometra	0001017e-e35a-5159-b692-af1f189fd55b	Nanometra	false
0001017f-cd51-5e4d-b193-ce98acc0292c	Rhytidiadelphus squarrosus var. robustum (Limpr.) Warnst.	1bdf198b-8204-56d6-913a-8ff1ead5e28d	Rhytidiadelphus squarrosus robustum	false
0001020a-fdb3-58ad-9b6d-612d7e55327b	Bychowskyella vacha (Tripathi 1959)	e756cafa-cb18-5c26-bcc7-f6eddf16e81b	Bychowskyella vacha	false
00010501-5de4-5fd4-b4a4-d25e38c84b39	Nasonovia houghtonensis similis (Troop, 1906)	e3927c02-a804-5bc0-8f1a-dae4758be7d5	Nasonovia houghtonensis similis	false
00010504-d1a8-5e1d-b99a-36e493716883	Tetrachaetum marchalianum (De Wild.) anon. ined.	6084a0fb-5fae-52ec-9916-882ac3a45098	Tetrachaetum marchalianum	false
00010535-fa1d-5462-b7f2-1c4e4b254e06	Diplacodes limbata	00010535-fa1d-5462-b7f2-1c4e4b254e06	Diplacodes limbata	false
000105ed-8352-5706-9c65-30b55764c9d9	Rhynchosia himalensis Baker	7dfdd028-7eee-5d64-990b-d299370bcb69	Rhynchosia himalensis	false
00010738-1949-5144-8972-edcf735702bc	Lobelia cordigera var. marryattiae (Paxton) E.Wimm.	366b4154-aad9-5f50-8b2e-d08f02961cce	Lobelia cordigera marryattiae	false
00010772-38f8-5cf0-9446-7d9874ba3e1c	Thorictus seriesetosus Fairmaire, 1870	2de5298d-9956-5c0f-99b1-327b2ea07a82	Thorictus seriesetosus	false
00010891-55a1-5a60-861c-c8533ca23de5	Elasmus claripennis (Cameron)	223c08a8-6a35-579c-8740-a912bc0cd9e8	Elasmus claripennis	false
000109ce-250f-56f7-b768-6026bea10723	Ocydromiinae Melander 1908	c91539b2-9d29-5469-a5ac-d311341a32c2	Ocydromiinae	false
000109dc-b4ee-5dac-94c0-34caa1008ebb	Toxocarpus merrillii Schltr.	ed4ba576-6777-5cdd-8d9d-3c951e56ac91	Toxocarpus merrillii	false
00010e62-637e-5702-9e8b-65f827415b8c	Mimohammus flavescens Aurivillius 1913	9edba188-4e85-56ef-9688-ab7e79bf2c58	Mimohammus flavescens	false
00010ed1-c8a1-5e1e-93b0-2c47d340b101	Thyreomelecta sibirica (Radoszkowski, 1893)	da93313f-2f62-56c7-89c0-03df92ea5d6f	Thyreomelecta sibirica	false
00010f2e-7c97-5908-85d5-2ee71b9fa122	Otiorrhynchus (Cirorrhynchus) babensis Apfelbeck, V. , 1895	aae221ae-f2ce-5d2a-8400-d16e2b0718dd	Otiorrhynchus babensis	false
00010ff6-17e0-5b7f-a93a-0f6092f7da45	Praedaraelites acutus	00010ff6-17e0-5b7f-a93a-0f6092f7da45	Praedaraelites acutus	false
000110b6-0e57-5251-996f-1ac51bd528d4	Convolvulus sellowii Meisn.	b322f7f2-1903-5cbf-bc9c-2f0f28ba8dd2	Convolvulus sellowii	false
0001120d-61ef-5ab4-8187-5402ac0296d4	bacterium enrichment culture clone 1g08	a9456e61-bd30-53bc-8588-accb913cc64a
0001149c-7fe9-5db2-9dc5-2ee59f883738	Rugosofusulinidae Davydov 1980	5f0e963a-5b5c-515f-a3d3-c7305914bf28	Rugosofusulinidae	false
000114af-c7aa-5e4b-b2f4-2886db8bbcae	Delias aruna inferna Butler 1871	3798c163-89fb-516c-84e3-c3a49dc39c3c	Delias aruna inferna	false
00011577-c6f7-5b62-ac50-6992d0857043	Kramerolidia krameri	00011577-c6f7-5b62-ac50-6992d0857043	Kramerolidia krameri	false
00011580-53ba-5c11-91ce-2ca6403c3850	Hypotrix basistriga	00011580-53ba-5c11-91ce-2ca6403c3850	Hypotrix basistriga	false
0001172d-6a30-5bed-8c33-c45ea2888c51	Coryellites coventinae Robinson 1978	0d8fb99d-2799-5144-b26b-2857595e0959	Coryellites coventinae	false
00011902-d4f6-5976-9f9c-749056e6080f	Chlaenius paulyi Kirschenhofer, 2009	f3f9cfd8-6c06-567a-af6e-22dc1957b6d2	Chlaenius paulyi	false
000119c9-8f8d-5a0d-9324-d18b1bf439d0	Hookeria regnelliana Müll. Hal.	f9301e78-6d8c-55ea-b4cf-1d91b0494509	Hookeria regnelliana	false
00011a42-a4d8-5542-a2c3-b8ec9aae2c7f	Vermicularia protracta Fr.	3388d513-b90b-5d32-a35d-41720b01d342	Vermicularia protracta	false
00011ad8-0610-5769-a1fb-9f250a411f04	Philine catena eoponderosa Ruggieri 1949	ad028db1-2757-5d41-a4d6-1da5b5fea30a	Philine catena eoponderosa	false
00011b35-4fca-59b3-ad7e-2946c9d0612b	Cystoopsoidea	00011b35-4fca-59b3-ad7e-2946c9d0612b	Cystoopsoidea	false
00011b53-e2c6-5926-84ab-4f5c9c1b2a15	Achnanthes kolbei Hust.	c7924694-144a-53a0-8701-98eb94672298	Achnanthes kolbei	false
00011c35-bbda-5f36-9ad1-ffb17aa274c9	Alteromonas sp. AS-7	c5528d42-d330-5efb-a225-9cd349da38f4	Alteromonas	true
00011d76-e733-51c9-a61f-022e05335f47	Hornstedia Juss.	554e11f8-c1d0-5af9-b812-59b2f5e1d2fa	Hornstedia	false
00011e9e-a200-5f02-93a0-9d7fabe384b6	Ceratobracon stschegolevi rufiventris (Telenga, 1933)	248bdd9b-1d7a-5e9c-8c73-11229bd3c890	Ceratobracon stschegolevi rufiventris	false
00011ef4-709e-5240-81df-aaa2749edf97	Baris babaulti Hustache, A., 1921	3f77afd2-c60c-5d8b-82cf-033a67409176	Baris babaulti	false
00011f73-25a4-546d-bf8b-3bc7f34899ad	Necroscia robustior (Redtenbacher 1908)	ef762eb7-9569-5011-9e79-cd7a9608b33e	Necroscia robustior	false
000120c9-b23f-516b-82d4-362e902498bb	Leucoagaricus pilatianus (Demoulin) Bon & Boiff.	e47d4b5e-74f8-5c13-9232-a4efbde9cfe4	Leucoagaricus pilatianus	false
000120f5-19ce-5240-8709-ac8d0ebc63b8	Hylotrupes latus Casey, 1924	401266af-9831-56fd-a545-96fe3df351c5	Hylotrupes latus	false
000121d3-5f78-5141-a1fe-e1485ff09e46	Peperomia blanda var. cobana C. DC.	2484771f-f176-5579-a714-1ad82179ecb8	Peperomia blanda cobana	false
000122bb-ffa0-5af9-9c88-2de3958fbb0f	Megachile varidens Cameron, 1905	758bca37-719f-5e22-a0d8-cd09d1f27288	Megachile varidens	false
000123ba-3c89-5f02-a700-d9277971a9e4	Synixais fuscomaculata Aurivillius 1911	d71c560b-4d60-5f54-9057-837f52766882	Synixais fuscomaculata	false
00012414-1883-5ea5-baae-6194d9b35cd6	Graphis chrysocarpa var. cinnamomea Eschw.	e8962c7f-9171-5ca6-992d-b2715e1e51c4	Graphis chrysocarpa cinnamomea	false
0001249b-1d33-533a-b909-6e2db0ecd2c4	Oxysomatium caucasicum	0001249b-1d33-533a-b909-6e2db0ecd2c4	Oxysomatium caucasicum	false
000126e3-df71-5fe5-bee7-736c317fe900	Fragum peronatum T. Iredale, 1929	d321459d-c193-524f-b9ac-8e3e5b0682b5	Fragum peronatum	false
00012809-2171-5426-a002-8567a0148002	Eudaphaenura splendens Viette, 1954	4b85b47f-36ff-5fbe-add2-2c114d025767	Eudaphaenura splendens	false
0001282d-96cf-5f9d-b249-6646f1defc29	Paralabrax guttatus	0001282d-96cf-5f9d-b249-6646f1defc29	Paralabrax guttatus	false
0001284e-b1ad-5c0f-a6e7-fb2a0bc3d8a9	Omphalina lilaceorosea Svr?ek & Kubi?ka	53e17cbc-5067-5879-bb4d-4d85c817e8a0	Omphalina lilaceorosea	false
000128d5-fa44-5396-98e4-2857cb116bf2	Serraphula mpumalangaensis Biondi & D’Alessandro, 2010	1f8dda99-e69f-588c-8aec-48291adb0bd8	Serraphula mpumalangaensis	false
00012a2b-cb59-5946-9fff-407fd961fc94	Dendrophilus xavieri Marseul 1873	9c4aabec-93f7-5a21-b711-45109994fd8a	Dendrophilus xavieri	false
00012a31-4462-5142-bc84-6041fc33be83	Dipladenia atroviolacea Müll.Arg. in Mart. var. cuneata	b04715db-bcf3-538b-9c4a-6d8c9f97d462	Dipladenia atroviolacea cuneata	false
00012b34-a8a2-5a5c-a615-becc720776c0	Arrenurus (Arrenurus) tricuspidator (O. F. Müller 1776)	ead48aed-03f5-57d4-a45b-743e682814b9	Arrenurus tricuspidator	false
00012b56-eb65-55d9-8272-5003c4362c37	Neocheiropteris ovatus	00012b56-eb65-55d9-8272-5003c4362c37	Neocheiropteris ovatus	false
00012c84-60bd-5a22-a11a-8a6ec2c42db9	Metadiplodia pandani	00012c84-60bd-5a22-a11a-8a6ec2c42db9	Metadiplodia pandani	false
00012cfe-414a-55f3-b683-d84035924bf8	Cactophagus sanguinipes	00012cfe-414a-55f3-b683-d84035924bf8	Cactophagus sanguinipes	false
00012dfc-5545-5256-94ee-f14161f4cd76	Indolaophonte gemmarun Cottarelli & Pucceti, 1988	55faa6f8-d970-58d7-b0c3-af9696a14b24	Indolaophonte gemmarun	false
00012f2e-4e71-5e8c-81ea-7e5bb7ced19b	Coniothyrio concentrico (Desm.) Sacc. var. pincenectiae S. Cam.	0491fc21-3841-5485-99ba-4c613d60629c	Coniothyrio concentrico pincenectiae	false
00012f75-679f-5df1-b45b-ff68fcbc8fcd	Desmotrichum fimbriatum Blume	4cd80643-f4de-5e56-bdd4-46791aa4b865	Desmotrichum fimbriatum	false
00012f90-0794-510f-a8e9-8975d91c97a0	Mallomonas portae-ferreae reticulata	00012f90-0794-510f-a8e9-8975d91c97a0	Mallomonas portae-ferreae reticulata	false
000130bb-b09b-577e-898e-d8627e9e0cb5	Onthophagus (Micronthophagus) ochreatus D'Orbigny, 1897	ceab321f-0ec0-5dc8-86c9-6fe6cb526d9c	Onthophagus ochreatus	false
0001327b-9a10-5cd5-8218-abd994d53739	Cyclostoma rugulosum	0001327b-9a10-5cd5-8218-abd994d53739	Cyclostoma rugulosum	false
000136ab-de4c-52c8-bfc3-14a72ce7a887	Oxytropis sordida subsp. sordida	919b9c97-231d-5fdb-8c89-463915736047	Oxytropis sordida sordida	false
0001380f-9e01-53b8-a53c-ae02bfe4c9e6	Bembidion intermedium (Kirby, 1837)	62021217-fa89-53f9-b094-40bcf0e0cf5c	Bembidion intermedium	false
0001386b-544f-582c-a365-e143455b7084	Lyroporinae Goryunova 1992	2fba44d7-d38e-50fe-9cdf-3e882dad0072	Lyroporinae	false
000138ab-0c3a-5abd-9e46-24dea0973fc9	Salix laevigata var. angustifolia Bebb	73e65abf-6cdd-5001-9ecb-2b2450ab4d24	Salix laevigata angustifolia	false
00013935-a44d-511f-8aff-f1a66dbd4957	Hypericum patentissimum Colla	0b5fb6e9-011d-5ae1-a601-850f752e7c53	Hypericum patentissimum	false
00013963-9e8a-5656-adc8-82463dea19d6	Mikania subcrenata	00013963-9e8a-5656-adc8-82463dea19d6	Mikania subcrenata	false
00013ab9-2b6a-5f0d-8a23-bb8b9522f235	Acorduleceros ruficeps Konow 1899	8873b1ac-8f5d-52a6-b154-e72e3e6ec4d4	Acorduleceros ruficeps	false
00013ae1-f30e-5eec-92bb-10ef1747ff71	Lophostethus congoicum Clark, 1937	8b74fa15-0718-578a-aa5a-b3ee3269263c	Lophostethus congoicum	false
00013afc-a112-584c-b8e3-503f583634bc	Huperzia hippuridea (H. Christ) Holub	82619716-f211-587d-b51f-23723e6742a9	Huperzia hippuridea	false
00013bc3-f737-530d-bc8d-11702e068da8	Micreumenes mozambicanus	00013bc3-f737-530d-bc8d-11702e068da8	Micreumenes mozambicanus	false
00013d1f-7746-550f-9c68-f55b0fc7020a	Sphaeria ulmi Schultz 1806	da2dbd9d-6a5c-5baf-9c1c-c16ea3df1085	Sphaeria ulmi	false
00013d4c-df84-5df9-a5b9-96dba2ee7250	Dictyonema flexiliramosum	00013d4c-df84-5df9-a5b9-96dba2ee7250	Dictyonema flexiliramosum	false
00013e5b-62c0-5895-bcc7-97c8d909b51b	Otiorhynchus sibiricus	00013e5b-62c0-5895-bcc7-97c8d909b51b	Otiorhynchus sibiricus	false
00013f57-c5f7-5695-845b-e9dfc4485957	Exorista melas (Bigot, 1889)	cd8c8b7c-6dff-550a-880f-e87cb32ae2c8	Exorista melas	false
0001404e-2196-567d-b858-26d3d8172b42	Doris peculiaris	0001404e-2196-567d-b858-26d3d8172b42	Doris peculiaris	false
00014100-17a9-53dc-91e8-26452ae20c41	Scorzonera crispatula auct., non (Boiss.) Boiss.	1726658a-e32a-5c50-a6bf-5e5eed7514cb	Scorzonera crispatula	false
000141dc-dac4-57f8-9d41-aa9d2932a4dc	Bostrichus saxesenii Ratzeburg 1837 sec. Samuelson 1978	d6518ef4-1941-585f-8180-6a02815fabfe	Bostrichus saxesenii	false
00014217-0353-5e8c-9691-435c2d48bdc4	Epicauta (Macrobasis) distorta (Champion, 1892)	68d64d8a-f3de-5b8e-a70a-474e07c3288a	Epicauta distorta	false
0001424d-a98d-5d07-8bc8-f8dcbd10710c	Koeleria pseudocristata var. pseudonitida	c7b50be7-d00c-5483-92f5-6b6250f9da22	Koeleria pseudocristata pseudonitida	false
000142be-94ce-5f75-a9d6-0c0861f93317	Gnaphalium (Wedd.) Gren. subgen. Gamochaeta	ac811f6e-0e13-592e-99b6-323a3ee69dd2	Gamochaeta	false
000142c8-1bbe-56a8-a68f-fa2ebf808da3	Sorbus globulifera	000142c8-1bbe-56a8-a68f-fa2ebf808da3	Sorbus globulifera	false
000142fd-60fd-5369-b076-3ddd76d3e58f	Ornithinibacillus Mayr, Busse, Worliczek, Ehling-Schulz & Scherer, 2006	8fa7a4a1-f06c-5d72-8451-2d828bfa995d	Ornithinibacillus	false
000144d5-0558-561e-be1a-011f1241ce42	Cardiophorus tenebrosus LeConte 1853	ac891717-f1e1-5ae7-8732-9d12d4cb29eb	Cardiophorus tenebrosus	false
000145ad-859b-56f5-8248-5c7bf7aacda9	Ctenodrapetis Bezzi 1904	bdfc697c-eac4-587d-8828-39e955a2fcd1	Ctenodrapetis	false
0001468c-4954-54a7-be1d-f030a3514137	Dictyla cheriana	0001468c-4954-54a7-be1d-f030a3514137	Dictyla cheriana	false
0001482f-84b8-5084-a7ad-83e807b59cc1	Alyxia acuminata	0001482f-84b8-5084-a7ad-83e807b59cc1	Alyxia acuminata	false
00014847-e197-5c05-9990-49570cd4212e	Molophilus (Molophilus) unguifer Stary 1978	94dd3133-bd5d-55d6-82dc-ffd3bb04987c	Molophilus unguifer	false
00014856-4b0d-57f7-8e25-442bc893cf53	Leucophanes octoblepharioides var. octoblepharioides	abff9934-3e68-55b6-be04-a7e0978886cf	Leucophanes octoblepharioides octoblepharioides	false
0001495c-01cc-5080-8275-a5900df5cf8d	Licania impressa	0001495c-01cc-5080-8275-a5900df5cf8d	Licania impressa	false
00014a04-717b-56f1-8b7b-5c77ea6064bd	Helotiales sp. 3 KO-2013	4a616388-a89e-57ef-8b2c-033ce970ef22	Helotiales	true
00014a76-ba96-52bb-9248-5745b2572007	Protoschelobates castlei Jacot 1934 sec. Tenorio 1976	e21cb7e5-4cd3-5b79-ac07-4b4db13ea72d	Protoschelobates castlei	false
00014b28-0714-59ee-88ea-f3ba4e9e42a2	Strigoptera (Aldabrica) fryeri (Kerremans 1914)	27d06443-cc8c-5e1a-8a52-70e16c4ff150	Strigoptera fryeri	false
00014b85-76cd-583c-ba2b-c3261dbe70a5	Drynaria ovata Fée	bdd37a69-4cfe-5007-86ae-5e9ecc39a786	Drynaria ovata	false
00014bb1-ece9-5bfa-a615-9f539b21f012	Flammulina callistosporioides var. bryantii Raithelh. 2004	282323a6-6426-5f6b-a89e-cce84e65a336	Flammulina callistosporioides bryantii	false
00014bc5-06e8-5d8e-8cfb-9abbfc7df144	Pseudozosterops	00014bc5-06e8-5d8e-8cfb-9abbfc7df144	Pseudozosterops	false
00014bcc-34b3-5baf-b70b-c36e062c4f67	Polyblastia scotinospora var. subsphaeroidea Räsänen 1943	a7f75a12-908d-529e-8839-f1e72293b234	Polyblastia scotinospora subsphaeroidea	false
00014c5f-a7ae-5fc1-8186-67155c0f3ca1	Dasyatis purpureus (M�ller & Henle 1841)	d19dcda2-e399-5560-96e5-728cb707438c	Dasyatis purpureus	false
00014c8c-b636-5c68-b05a-c41d20312b24	Pimpinella henryi Diels	16052c22-9e7c-577a-a9d5-d6abac8f70bc	Pimpinella henryi	false
00014cd9-d2e7-5411-9b04-8f730268acea	Rhopalocarpus fruticosus Teysm. & Binnend. ex Miq.	e4c4b2fb-8315-529b-9ed0-116d1ec049c1	Rhopalocarpus fruticosus	false
00014ed8-0733-5bd2-9c7c-0f4a7d24b879	Lithophane gausapata Grote 1883	7ad31e5b-ad7c-555c-9deb-32b80f4ba744	Lithophane gausapata	false
00014ee5-cb32-5192-9c02-6c6479d68d97	Molophilus nigritus	00014ee5-cb32-5192-9c02-6c6479d68d97	Molophilus nigritus	false
00014f20-6be5-54ee-bd91-8ec36743acfd	Coleophora stachi Toll, 1957	ed5a3ed0-49e7-5e4e-86fc-818abfe93874	Coleophora stachi	false
000150b0-e6b0-5d8f-bbf6-4bb0d54f1fe6	Meseres cordiformes Schewiakoff, 1893	914d946e-2e02-527a-92fb-b3c0c7a0f748	Meseres cordiformes	false
000150e0-5c13-5cb2-a7ac-1029b21cbf3e	Mimusops triflora Allemao	62190303-1982-5a3d-a528-c68e16f2395c	Mimusops triflora	false
000150ea-a939-5dd1-b109-0848ae93425f	Ipomoea argyreia fo. intermedia Chodat & Hassl.	e8b10b1e-c545-5658-a6a6-708199873518	Ipomoea argyreia intermedia	false
0001510f-cc91-5f40-9c27-5b802816e82b	Pterolophia medioplagiata Adlbauer, 1997	bceb2990-5b0b-54ec-a74f-3608a68cdfaa	Pterolophia medioplagiata	false
000151d5-e84d-5806-8941-9af952b1df56	Symphyogyna circinata	000151d5-e84d-5806-8941-9af952b1df56	Symphyogyna circinata	false
000151eb-af62-5fb7-96f1-39f584eb7802	Elymus hispidus (Schur) Melderis subsp. barbulatus	7510924d-b17f-512d-8979-c75b580978d3	Elymus hispidus barbulatus	false
00015232-c3a0-5bc4-ba4e-d0dc460563c3	Pseudelymus saxicola (Scribn. & J.G.Sm.) Barkworth & D.R.Dewey	05147066-8dca-568d-96ab-bac0198ee232	Pseudelymus saxicola	false
000153f7-2a0a-5473-8568-34ae74e480f5	Melanomma obtusissima Speg. 1924	388b115d-2ebf-5477-892e-1095b5dbc19e	Melanomma obtusissima	false
00015498-c3a1-597b-bb71-ebda1899912b	Glenea bimaculicollis Thomson 1860	775e071f-721b-55fb-990e-f46c9708b12f	Glenea bimaculicollis	false
000154ed-bbc5-581a-b2ab-0dcf8401dcfb	Periglyphus gastris Boheman, 1834	01ff0f04-9fe6-5eb6-beda-c1d8ace82b7d	Periglyphus gastris	false
000156cd-8447-57fc-a4e6-7bd1c1d80fef	Protaetia bidentipes Arrow 1907	b798dda7-e136-5fb1-badb-49e0505a31a6	Protaetia bidentipes	false
000157e6-6dc2-5b23-ab4e-030c1fb6eb0b	Copididonus alvarengai Zanol & Sakakibara 1984	9e6c3a98-67f8-56be-b016-f91a743cc5e3	Copididonus alvarengai	false
00015877-d065-5337-8531-5026772dd2af	Lepidoderma geaster (Link) Morgan 1903	889ee2ce-540b-5ad7-aa6e-740f7a784d5b	Lepidoderma geaster	false
0001591a-7204-5b5b-86b7-253e236e90a7	Phyllostylon brasiliense	0001591a-7204-5b5b-86b7-253e236e90a7	Phyllostylon brasiliense	false
